Temp,Time,Molarity,H?O,DES,EtOH,Predicted y
155,4,170,2,1,1,0.043232975
155,4,170,1,2,1,0.012567003
155,4,170,1,1,2,0.0166165
155,4,180,1,1,1,0.09833215
155,4,180,2,1,1,0.043232975
155,4,180,1,2,1,0.012567003
155,4,180,1,1,2,0.0166165
155,4,190,1,1,1,0.09833215
155,4,190,2,1,1,0.043232975
155,4,190,1,2,1,0.012567003
155,4,190,1,1,2,0.0166165
155,4,200,1,1,1,0.09833215
155,4,200,2,1,1,0.043232975
155,4,200,1,2,1,0.012567003
155,4,200,1,1,2,0.0166165
155,4,210,1,1,1,0.09833215
155,4,210,2,1,1,0.043232975
155,4,210,1,2,1,0.012567003
155,4,210,1,1,2,0.0166165
155,4,220,1,1,1,0.09833215
155,4,220,2,1,1,0.043232975
155,4,220,1,2,1,0.012567003
155,4,220,1,1,2,0.0166165
155,4,230,1,1,1,0.09833215
155,4,230,2,1,1,0.043232975
155,4,230,1,2,1,0.012567003
155,4,230,1,1,2,0.0166165
155,4,240,1,1,1,0.09833215
155,4,240,2,1,1,0.043232975
155,4,240,1,2,1,0.012567003
155,4,240,1,1,2,0.0166165
155,4,250,1,1,1,0.09833215
155,4,250,2,1,1,0.043232975
155,4,250,1,2,1,0.012567003
155,4,250,1,1,2,0.0166165
155,4,260,1,1,1,-0.0133553
155,4,260,2,1,1,-0.01736805
155,4,260,1,2,1,0.045574675
155,4,260,1,1,2,-0.01159248
155,4,270,1,1,1,-0.0133553
155,4,270,2,1,1,-0.01736805
155,4,270,1,2,1,0.045574675
155,4,270,1,1,2,-0.01159248
155,4,280,1,1,1,-0.0133553
155,4,280,2,1,1,-0.01736805
155,4,280,1,2,1,0.045574675
155,4,280,1,1,2,-0.01159248
155,4,290,1,1,1,-0.0133553
155,4,290,2,1,1,-0.01736805
155,4,290,1,2,1,0.045574675
155,4,290,1,1,2,-0.01159248
155,4,300,1,1,1,-0.0133553
155,4,300,2,1,1,-0.01736805
155,4,300,1,2,1,0.045574675
155,4,300,1,1,2,-0.01159248
155,4,310,1,1,1,-0.0133553
155,4,310,2,1,1,-0.01736805
155,4,310,1,2,1,0.045574675
155,4,310,1,1,2,-0.01159248
155,4,320,1,1,1,-0.0133553
155,4,320,2,1,1,-0.01736805
155,4,320,1,2,1,0.045574675
155,4,320,1,1,2,-0.01159248
155,4,330,1,1,1,-0.0133553
155,4,330,2,1,1,-0.01736805
155,4,330,1,2,1,0.045574675
155,4,330,1,1,2,-0.01159248
155,4,340,1,1,1,-0.0133553
155,4,340,2,1,1,-0.01736805
155,4,340,1,2,1,0.045574675
155,4,340,1,1,2,-0.01159248
155,4,350,1,1,1,-0.0133553
155,4,350,2,1,1,-0.01736805
155,4,350,1,2,1,0.045574675
155,4,350,1,1,2,-0.01159248
155,4,360,1,1,1,-0.00971741
155,4,360,2,1,1,-0.021560513
155,4,360,1,2,1,-0.000152415
155,4,360,1,1,2,-0.013579473
155,4,370,1,1,1,-0.00971741
155,4,370,2,1,1,-0.021560513
155,4,370,1,2,1,-0.000152415
155,4,370,1,1,2,-0.013579473
155,4,380,1,1,1,-0.00971741
155,4,380,2,1,1,-0.021560513
155,4,380,1,2,1,-0.000152415
155,4,380,1,1,2,-0.013579473
155,4,390,1,1,1,-0.00971741
155,4,390,2,1,1,-0.021560513
155,4,390,1,2,1,-0.000152415
155,4,390,1,1,2,-0.013579473
155,4,400,1,1,1,-0.00971741
155,4,400,2,1,1,-0.021560513
155,4,400,1,2,1,-0.000152415
155,4,400,1,1,2,-0.013579473
155,4,410,1,1,1,-0.00971741
155,4,410,2,1,1,-0.021560513
155,4,410,1,2,1,-0.000152415
155,4,410,1,1,2,-0.013579473
155,4,420,1,1,1,-0.00971741
155,4,420,2,1,1,-0.021560513
155,4,420,1,2,1,-0.000152415
155,4,420,1,1,2,-0.013579473
155,4,430,1,1,1,-0.00971741
155,4,430,2,1,1,-0.021560513
155,4,430,1,2,1,-0.000152415
155,4,430,1,1,2,-0.013579473
155,4,440,1,1,1,-0.00971741
155,4,440,2,1,1,-0.021560513
155,4,440,1,2,1,-0.000152415
155,4,440,1,1,2,-0.013579473
155,4,450,1,1,1,-0.00971741
155,4,450,2,1,1,-0.021560513
155,4,450,1,2,1,-0.000152415
155,4,450,1,1,2,-0.013579473
155,4,460,1,1,1,-0.015143375
155,4,460,2,1,1,-0.021516575
155,4,460,1,2,1,-0.009345547
155,4,460,1,1,2,-0.011127533
155,4,470,1,1,1,-0.015143375
155,4,470,2,1,1,-0.021516575
155,4,470,1,2,1,-0.009345547
155,4,470,1,1,2,-0.011127533
155,4,480,1,1,1,-0.015143375
155,4,480,2,1,1,-0.021516575
155,4,480,1,2,1,-0.009345547
155,4,480,1,1,2,-0.011127533
155,4,490,1,1,1,-0.015143375
155,4,490,2,1,1,-0.021516575
155,4,490,1,2,1,-0.009345547
155,4,490,1,1,2,-0.011127533
155,4,500,1,1,1,-0.015143375
155,4,500,2,1,1,-0.021516575
155,4,500,1,2,1,-0.009345547
155,4,500,1,1,2,-0.011127533
155,5,50,1,1,1,0
155,5,50,2,1,1,0
155,5,50,1,2,1,0
155,5,50,1,1,2,0
155,5,60,1,1,1,0
155,5,60,2,1,1,0
155,5,60,1,2,1,0
155,5,60,1,1,2,0
155,5,70,1,1,1,0
155,5,70,2,1,1,0
155,5,70,1,2,1,0
155,5,70,1,1,2,0
155,5,80,1,1,1,0.06680965
155,5,80,2,1,1,0.129949667
155,5,80,1,2,1,0
155,5,80,1,1,2,0.0897272
155,5,90,1,1,1,0.06680965
155,5,90,2,1,1,0.129949667
155,5,90,1,2,1,0
155,5,90,1,1,2,0.0897272
155,5,100,1,1,1,0.06680965
155,5,100,2,1,1,0.129949667
155,5,100,1,2,1,0
155,5,100,1,1,2,0.0897272
155,5,110,1,1,1,0.06680965
155,5,110,2,1,1,0.129949667
155,5,110,1,2,1,0
155,5,110,1,1,2,0.0897272
155,5,120,1,1,1,0.06680965
155,5,120,2,1,1,0.129949667
155,5,120,1,2,1,0
155,5,120,1,1,2,0.0897272
155,5,130,1,1,1,0.06680965
155,5,130,2,1,1,0.129949667
155,5,130,1,2,1,0
155,5,130,1,1,2,0.0897272
155,5,140,1,1,1,0.06680965
155,5,140,2,1,1,0.129949667
155,5,140,1,2,1,0
155,5,140,1,1,2,0.0897272
155,5,150,1,1,1,0.06680965
155,5,150,2,1,1,0.129949667
155,5,150,1,2,1,0
155,5,150,1,1,2,0.0897272
155,5,160,1,1,1,0.09833215
155,5,160,2,1,1,0.043232975
155,5,160,1,2,1,0.012567003
155,5,160,1,1,2,0.0166165
155,5,170,1,1,1,0.09833215
155,5,170,2,1,1,0.043232975
155,5,170,1,2,1,0.012567003
155,5,170,1,1,2,0.0166165
155,5,180,1,1,1,0.09833215
155,5,180,2,1,1,0.043232975
155,5,180,1,2,1,0.012567003
155,5,180,1,1,2,0.0166165
155,5,190,1,1,1,0.09833215
155,5,190,2,1,1,0.043232975
155,5,190,1,2,1,0.012567003
155,5,190,1,1,2,0.0166165
155,5,200,1,1,1,0.09833215
155,5,200,2,1,1,0.043232975
155,5,200,1,2,1,0.012567003
155,5,200,1,1,2,0.0166165
155,5,210,1,1,1,0.09833215
155,5,210,2,1,1,0.043232975
155,5,210,1,2,1,0.012567003
155,5,210,1,1,2,0.0166165
155,5,220,1,1,1,0.09833215
155,5,220,2,1,1,0.043232975
155,5,220,1,2,1,0.012567003
155,5,220,1,1,2,0.0166165
155,5,230,1,1,1,0.09833215
155,5,230,2,1,1,0.043232975
155,5,230,1,2,1,0.012567003
155,5,230,1,1,2,0.0166165
155,5,240,1,1,1,0.09833215
155,5,240,2,1,1,0.043232975
155,5,240,1,2,1,0.012567003
155,5,240,1,1,2,0.0166165
155,5,250,1,1,1,0.09833215
155,5,250,2,1,1,0.043232975
155,5,250,1,2,1,0.012567003
155,5,250,1,1,2,0.0166165
155,5,260,1,1,1,-0.0133553
155,5,260,2,1,1,-0.01736805
155,5,260,1,2,1,0.045574675
155,5,260,1,1,2,-0.01159248
155,5,270,1,1,1,-0.0133553
155,5,270,2,1,1,-0.01736805
155,5,270,1,2,1,0.045574675
155,5,270,1,1,2,-0.01159248
155,5,280,1,1,1,-0.0133553
155,5,280,2,1,1,-0.01736805
155,5,280,1,2,1,0.045574675
155,5,280,1,1,2,-0.01159248
155,5,290,1,1,1,-0.0133553
155,5,290,2,1,1,-0.01736805
155,5,290,1,2,1,0.045574675
155,5,290,1,1,2,-0.01159248
155,5,300,1,1,1,-0.0133553
155,5,300,2,1,1,-0.01736805
155,5,300,1,2,1,0.045574675
155,5,300,1,1,2,-0.01159248
155,5,310,1,1,1,-0.0133553
155,5,310,2,1,1,-0.01736805
155,5,310,1,2,1,0.045574675
155,5,310,1,1,2,-0.01159248
155,5,320,1,1,1,-0.0133553
155,5,320,2,1,1,-0.01736805
155,5,320,1,2,1,0.045574675
155,5,320,1,1,2,-0.01159248
155,5,330,1,1,1,-0.0133553
155,5,330,2,1,1,-0.01736805
155,5,330,1,2,1,0.045574675
155,5,330,1,1,2,-0.01159248
155,5,340,1,1,1,-0.0133553
155,5,340,2,1,1,-0.01736805
155,5,340,1,2,1,0.045574675
155,5,340,1,1,2,-0.01159248
155,5,350,1,1,1,-0.0133553
155,5,350,2,1,1,-0.01736805
155,5,350,1,2,1,0.045574675
155,5,350,1,1,2,-0.01159248
155,5,360,1,1,1,-0.00971741
155,5,360,2,1,1,-0.021560513
155,5,360,1,2,1,-0.000152415
155,5,360,1,1,2,-0.013579473
155,5,370,1,1,1,-0.00971741
155,5,370,2,1,1,-0.021560513
155,5,370,1,2,1,-0.000152415
155,5,370,1,1,2,-0.013579473
155,5,380,1,1,1,-0.00971741
155,5,380,2,1,1,-0.021560513
155,5,380,1,2,1,-0.000152415
155,5,380,1,1,2,-0.013579473
155,5,390,1,1,1,-0.00971741
155,5,390,2,1,1,-0.021560513
155,5,390,1,2,1,-0.000152415
155,5,390,1,1,2,-0.013579473
155,5,400,1,1,1,-0.00971741
155,5,400,2,1,1,-0.021560513
155,5,400,1,2,1,-0.000152415
155,5,400,1,1,2,-0.013579473
155,5,410,1,1,1,-0.00971741
155,5,410,2,1,1,-0.021560513
155,5,410,1,2,1,-0.000152415
155,5,410,1,1,2,-0.013579473
155,5,420,1,1,1,-0.00971741
155,5,420,2,1,1,-0.021560513
155,5,420,1,2,1,-0.000152415
155,5,420,1,1,2,-0.013579473
155,5,430,1,1,1,-0.00971741
155,5,430,2,1,1,-0.021560513
155,5,430,1,2,1,-0.000152415
155,5,430,1,1,2,-0.013579473
155,5,440,1,1,1,-0.00971741
155,5,440,2,1,1,-0.021560513
155,5,440,1,2,1,-0.000152415
155,5,440,1,1,2,-0.013579473
155,5,450,1,1,1,-0.00971741
155,5,450,2,1,1,-0.021560513
155,5,450,1,2,1,-0.000152415
155,5,450,1,1,2,-0.013579473
155,5,460,1,1,1,-0.015143375
155,5,460,2,1,1,-0.021516575
155,5,460,1,2,1,-0.009345547
155,5,460,1,1,2,-0.011127533
155,5,470,1,1,1,-0.015143375
155,5,470,2,1,1,-0.021516575
155,5,470,1,2,1,-0.009345547
155,5,470,1,1,2,-0.011127533
155,5,480,1,1,1,-0.015143375
155,5,480,2,1,1,-0.021516575
155,5,480,1,2,1,-0.009345547
155,5,480,1,1,2,-0.011127533
155,5,490,1,1,1,-0.015143375
155,5,490,2,1,1,-0.021516575
155,5,490,1,2,1,-0.009345547
155,5,490,1,1,2,-0.011127533
155,5,500,1,1,1,-0.015143375
155,5,500,2,1,1,-0.021516575
155,5,500,1,2,1,-0.009345547
155,5,500,1,1,2,-0.011127533
155,6,50,1,1,1,0
155,6,50,2,1,1,0
155,6,50,1,2,1,0
155,6,50,1,1,2,0
155,6,60,1,1,1,0
155,6,60,2,1,1,0
155,6,60,1,2,1,0
155,6,60,1,1,2,0
155,6,70,1,1,1,0
155,6,70,2,1,1,0
155,6,70,1,2,1,0
155,6,70,1,1,2,0
155,6,80,1,1,1,0.040078167
155,6,80,2,1,1,0
155,6,80,1,2,1,0
155,6,80,1,1,2,0.068369167
155,6,90,1,1,1,0.040078167
155,6,90,2,1,1,0
155,6,90,1,2,1,0
155,6,90,1,1,2,0.068369167
155,6,100,1,1,1,0.040078167
155,6,100,2,1,1,0
155,6,100,1,2,1,0
155,6,100,1,1,2,0.068369167
155,6,110,1,1,1,0.040078167
155,6,110,2,1,1,0
155,6,110,1,2,1,0
155,6,110,1,1,2,0.068369167
155,6,120,1,1,1,0.040078167
155,6,120,2,1,1,0
155,6,120,1,2,1,0
155,6,120,1,1,2,0.068369167
155,6,130,1,1,1,0.040078167
155,6,130,2,1,1,0
155,6,130,1,2,1,0
155,6,130,1,1,2,0.068369167
155,6,140,1,1,1,0.040078167
155,6,140,2,1,1,0
155,6,140,1,2,1,0
155,6,140,1,1,2,0.068369167
155,6,150,1,1,1,0.040078167
155,6,150,2,1,1,0
155,6,150,1,2,1,0
155,6,150,1,1,2,0.068369167
155,6,160,1,1,1,0.1290845
155,6,160,2,1,1,0.038358933
155,6,160,1,2,1,-0.005345152
155,6,160,1,1,2,0.019068967
155,6,170,1,1,1,0.1290845
155,6,170,2,1,1,0.038358933
155,6,170,1,2,1,-0.005345152
155,6,170,1,1,2,0.019068967
155,6,180,1,1,1,0.1290845
155,6,180,2,1,1,0.038358933
155,6,180,1,2,1,-0.005345152
155,6,180,1,1,2,0.019068967
155,6,190,1,1,1,0.1290845
155,6,190,2,1,1,0.038358933
155,6,190,1,2,1,-0.005345152
155,6,190,1,1,2,0.019068967
155,6,200,1,1,1,0.1290845
155,6,200,2,1,1,0.038358933
155,6,200,1,2,1,-0.005345152
155,6,200,1,1,2,0.019068967
155,6,210,1,1,1,0.1290845
155,6,210,2,1,1,0.038358933
155,6,210,1,2,1,-0.005345152
155,6,210,1,1,2,0.019068967
155,6,220,1,1,1,0.1290845
155,6,220,2,1,1,0.038358933
155,6,220,1,2,1,-0.005345152
155,6,220,1,1,2,0.019068967
155,6,230,1,1,1,0.1290845
155,6,230,2,1,1,0.038358933
155,6,230,1,2,1,-0.005345152
155,6,230,1,1,2,0.019068967
155,6,240,1,1,1,0.1290845
155,6,240,2,1,1,0.038358933
155,6,240,1,2,1,-0.005345152
155,6,240,1,1,2,0.019068967
155,6,250,1,1,1,0.1290845
155,6,250,2,1,1,0.038358933
155,6,250,1,2,1,-0.005345152
155,6,250,1,1,2,0.019068967
155,6,260,1,1,1,0.02557475
155,6,260,2,1,1,0.0181143
155,6,260,1,2,1,0.0714585
155,6,260,1,1,2,-0.01500485
155,6,270,1,1,1,0.02557475
155,6,270,2,1,1,0.0181143
155,6,270,1,2,1,0.0714585
155,6,270,1,1,2,-0.01500485
155,6,280,1,1,1,0.02557475
155,6,280,2,1,1,0.0181143
155,6,280,1,2,1,0.0714585
155,6,280,1,1,2,-0.01500485
155,6,290,1,1,1,0.02557475
155,6,290,2,1,1,0.0181143
155,6,290,1,2,1,0.0714585
155,6,290,1,1,2,-0.01500485
155,6,300,1,1,1,0.02557475
155,6,300,2,1,1,0.0181143
155,6,300,1,2,1,0.0714585
155,6,300,1,1,2,-0.01500485
155,6,310,1,1,1,0.02557475
155,6,310,2,1,1,0.0181143
155,6,310,1,2,1,0.0714585
155,6,310,1,1,2,-0.01500485
155,6,320,1,1,1,0.02557475
155,6,320,2,1,1,0.0181143
155,6,320,1,2,1,0.0714585
155,6,320,1,1,2,-0.01500485
155,6,330,1,1,1,0.02557475
155,6,330,2,1,1,0.0181143
155,6,330,1,2,1,0.0714585
155,6,330,1,1,2,-0.01500485
155,6,340,1,1,1,0.02557475
155,6,340,2,1,1,0.0181143
155,6,340,1,2,1,0.0714585
155,6,340,1,1,2,-0.01500485
155,6,350,1,1,1,0.02557475
155,6,350,2,1,1,0.0181143
155,6,350,1,2,1,0.0714585
155,6,350,1,1,2,-0.01500485
155,6,360,1,1,1,-0.015523475
155,6,360,2,1,1,0
155,6,360,1,2,1,0.032013975
155,6,360,1,1,2,-0.0133883
155,6,370,1,1,1,-0.015523475
155,6,370,2,1,1,0
155,6,370,1,2,1,0.032013975
155,6,370,1,1,2,-0.0133883
155,6,380,1,1,1,-0.015523475
155,6,380,2,1,1,0
155,6,380,1,2,1,0.032013975
155,6,380,1,1,2,-0.0133883
155,6,390,1,1,1,-0.015523475
155,6,390,2,1,1,0
155,6,390,1,2,1,0.032013975
155,6,390,1,1,2,-0.0133883
155,6,400,1,1,1,-0.015523475
155,6,400,2,1,1,0
155,6,400,1,2,1,0.032013975
155,6,400,1,1,2,-0.0133883
155,6,410,1,1,1,-0.015523475
155,6,410,2,1,1,0
155,6,410,1,2,1,0.032013975
155,6,410,1,1,2,-0.0133883
155,6,420,1,1,1,-0.015523475
155,6,420,2,1,1,0
155,6,420,1,2,1,0.032013975
155,6,420,1,1,2,-0.0133883
155,6,430,1,1,1,-0.015523475
155,6,430,2,1,1,0
155,6,430,1,2,1,0.032013975
155,6,430,1,1,2,-0.0133883
155,6,440,1,1,1,-0.015523475
155,6,440,2,1,1,0
155,6,440,1,2,1,0.032013975
155,6,440,1,1,2,-0.0133883
155,6,450,1,1,1,-0.015523475
155,6,450,2,1,1,0
155,6,450,1,2,1,0.032013975
155,6,450,1,1,2,-0.0133883
155,6,460,1,1,1,-0.015755733
155,6,460,2,1,1,-0.01698265
155,6,460,1,2,1,-0.008861353
155,6,460,1,1,2,-0.0160328
155,6,470,1,1,1,-0.015755733
155,6,470,2,1,1,-0.01698265
155,6,470,1,2,1,-0.008861353
155,6,470,1,1,2,-0.0160328
155,6,480,1,1,1,-0.015755733
155,6,480,2,1,1,-0.01698265
155,6,480,1,2,1,-0.008861353
155,6,480,1,1,2,-0.0160328
155,6,490,1,1,1,-0.015755733
155,6,490,2,1,1,-0.01698265
155,6,490,1,2,1,-0.008861353
155,6,490,1,1,2,-0.0160328
155,6,500,1,1,1,-0.015755733
155,6,500,2,1,1,-0.01698265
155,6,500,1,2,1,-0.008861353
155,6,500,1,1,2,-0.0160328
160,2,50,1,1,1,0
160,2,50,2,1,1,0
160,2,50,1,2,1,0
160,2,50,1,1,2,0
160,2,60,1,1,1,0
160,2,60,2,1,1,0
160,2,60,1,2,1,0
160,2,60,1,1,2,0
160,2,70,1,1,1,0
160,2,70,2,1,1,0
160,2,70,1,2,1,0
160,2,70,1,1,2,0
160,2,80,1,1,1,0.060336433
160,2,80,2,1,1,0.0317724
160,2,80,1,2,1,0
160,2,80,1,1,2,0.0691672
160,2,90,1,1,1,0.060336433
160,2,90,2,1,1,0.0317724
160,2,90,1,2,1,0
160,2,90,1,1,2,0.0691672
160,2,100,1,1,1,0.060336433
160,2,100,2,1,1,0.0317724
160,2,100,1,2,1,0
160,2,100,1,1,2,0.0691672
160,2,110,1,1,1,0.060336433
160,2,110,2,1,1,0.0317724
160,2,110,1,2,1,0
160,2,110,1,1,2,0.0691672
160,2,120,1,1,1,0.060336433
160,2,120,2,1,1,0.0317724
160,2,120,1,2,1,0
160,2,120,1,1,2,0.0691672
160,2,130,1,1,1,0.060336433
160,2,130,2,1,1,0.0317724
160,2,130,1,2,1,0
160,2,130,1,1,2,0.0691672
160,2,140,1,1,1,0.060336433
160,2,140,2,1,1,0.0317724
160,2,140,1,2,1,0
160,2,140,1,1,2,0.0691672
160,2,150,1,1,1,0.060336433
160,2,150,2,1,1,0.0317724
160,2,150,1,2,1,0
160,2,150,1,1,2,0.0691672
160,2,160,1,1,1,0.059238367
160,2,160,2,1,1,0.05199975
160,2,160,1,2,1,0.000922388
160,2,160,1,1,2,0.00601338
160,2,170,1,1,1,0.059238367
160,2,170,2,1,1,0.05199975
160,2,170,1,2,1,0.000922388
160,2,170,1,1,2,0.00601338
160,2,180,1,1,1,0.059238367
160,2,180,2,1,1,0.05199975
160,2,180,1,2,1,0.000922388
160,2,180,1,1,2,0.00601338
160,2,190,1,1,1,0.059238367
160,2,190,2,1,1,0.05199975
160,2,190,1,2,1,0.000922388
160,2,190,1,1,2,0.00601338
160,2,200,1,1,1,0.059238367
160,2,200,2,1,1,0.05199975
160,2,200,1,2,1,0.000922388
160,2,200,1,1,2,0.00601338
160,2,210,1,1,1,0.059238367
160,2,210,2,1,1,0.05199975
160,2,210,1,2,1,0.000922388
160,2,210,1,1,2,0.00601338
160,2,220,1,1,1,0.059238367
160,2,220,2,1,1,0.05199975
160,2,220,1,2,1,0.000922388
160,2,220,1,1,2,0.00601338
160,2,230,1,1,1,0.059238367
160,2,230,2,1,1,0.05199975
160,2,230,1,2,1,0.000922388
160,2,230,1,1,2,0.00601338
160,2,240,1,1,1,0.059238367
160,2,240,2,1,1,0.05199975
160,2,240,1,2,1,0.000922388
160,2,240,1,1,2,0.00601338
160,2,250,1,1,1,0.059238367
160,2,250,2,1,1,0.05199975
160,2,250,1,2,1,0.000922388
160,2,250,1,1,2,0.00601338
160,2,260,1,1,1,0.013588033
160,2,260,2,1,1,0.029191967
160,2,260,1,2,1,-0.002835498
160,2,260,1,1,2,-0.00587915
160,2,270,1,1,1,0.013588033
160,2,270,2,1,1,0.029191967
160,2,270,1,2,1,-0.002835498
160,2,270,1,1,2,-0.00587915
160,2,280,1,1,1,0.013588033
160,2,280,2,1,1,0.029191967
160,2,280,1,2,1,-0.002835498
160,2,280,1,1,2,-0.00587915
160,2,290,1,1,1,0.013588033
160,2,290,2,1,1,0.029191967
160,2,290,1,2,1,-0.002835498
160,2,290,1,1,2,-0.00587915
160,2,300,1,1,1,0.013588033
160,2,300,2,1,1,0.029191967
160,2,300,1,2,1,-0.002835498
160,2,300,1,1,2,-0.00587915
160,2,310,1,1,1,0.013588033
160,2,310,2,1,1,0.029191967
160,2,310,1,2,1,-0.002835498
160,2,310,1,1,2,-0.00587915
160,2,320,1,1,1,0.013588033
160,2,320,2,1,1,0.029191967
160,2,320,1,2,1,-0.002835498
160,2,320,1,1,2,-0.00587915
160,2,330,1,1,1,0.013588033
160,2,330,2,1,1,0.029191967
160,2,330,1,2,1,-0.002835498
160,2,330,1,1,2,-0.00587915
160,2,340,1,1,1,0.013588033
160,2,340,2,1,1,0.029191967
160,2,340,1,2,1,-0.002835498
160,2,340,1,1,2,-0.00587915
160,2,350,1,1,1,0.013588033
160,2,350,2,1,1,0.029191967
160,2,350,1,2,1,-0.002835498
160,2,350,1,1,2,-0.00587915
160,2,360,1,1,1,-0.0119498
160,2,360,2,1,1,0.01857985
160,2,360,1,2,1,-0.004741385
160,2,360,1,1,2,-0.00839538
160,2,370,1,1,1,-0.0119498
160,2,370,2,1,1,0.01857985
160,2,370,1,2,1,-0.004741385
160,2,370,1,1,2,-0.00839538
160,2,380,1,1,1,-0.0119498
160,2,380,2,1,1,0.01857985
160,2,380,1,2,1,-0.004741385
160,2,380,1,1,2,-0.00839538
160,2,390,1,1,1,-0.0119498
160,2,390,2,1,1,0.01857985
160,2,390,1,2,1,-0.004741385
160,2,390,1,1,2,-0.00839538
160,2,400,1,1,1,-0.0119498
160,2,400,2,1,1,0.01857985
160,2,400,1,2,1,-0.004741385
160,2,400,1,1,2,-0.00839538
160,2,410,1,1,1,-0.0119498
160,2,410,2,1,1,0.01857985
160,2,410,1,2,1,-0.004741385
160,2,410,1,1,2,-0.00839538
160,2,420,1,1,1,-0.0119498
160,2,420,2,1,1,0.01857985
160,2,420,1,2,1,-0.004741385
160,2,420,1,1,2,-0.00839538
160,2,430,1,1,1,-0.0119498
160,2,430,2,1,1,0.01857985
160,2,430,1,2,1,-0.004741385
160,2,430,1,1,2,-0.00839538
160,2,440,1,1,1,-0.0119498
160,2,440,2,1,1,0.01857985
160,2,440,1,2,1,-0.004741385
160,2,440,1,1,2,-0.00839538
160,2,450,1,1,1,-0.0119498
160,2,450,2,1,1,0.01857985
160,2,450,1,2,1,-0.004741385
160,2,450,1,1,2,-0.00839538
160,2,460,1,1,1,-0.00583346
160,2,460,2,1,1,-0.022082667
160,2,460,1,2,1,-0.007035592
160,2,460,1,1,2,-0.009718663
160,2,470,1,1,1,-0.00583346
160,2,470,2,1,1,-0.022082667
160,2,470,1,2,1,-0.007035592
160,2,470,1,1,2,-0.009718663
160,2,480,1,1,1,-0.00583346
160,2,480,2,1,1,-0.022082667
160,2,480,1,2,1,-0.007035592
160,2,480,1,1,2,-0.009718663
160,2,490,1,1,1,-0.00583346
160,2,490,2,1,1,-0.022082667
160,2,490,1,2,1,-0.007035592
160,2,490,1,1,2,-0.009718663
160,2,500,1,1,1,-0.00583346
160,2,500,2,1,1,-0.022082667
160,2,500,1,2,1,-0.007035592
160,2,500,1,1,2,-0.009718663
160,3,50,1,1,1,0
160,3,50,2,1,1,0
160,3,50,1,2,1,0
160,3,50,1,1,2,0
160,3,60,1,1,1,0
160,3,60,2,1,1,0
160,3,60,1,2,1,0
160,3,60,1,1,2,0
160,3,70,1,1,1,0
160,3,70,2,1,1,0
160,3,70,1,2,1,0
160,3,70,1,1,2,0
160,3,80,1,1,1,0.060336433
160,3,80,2,1,1,0.0317724
160,3,80,1,2,1,0
160,3,80,1,1,2,0.0691672
160,3,90,1,1,1,0.060336433
160,3,90,2,1,1,0.0317724
160,3,90,1,2,1,0
160,3,90,1,1,2,0.0691672
160,3,100,1,1,1,0.060336433
160,3,100,2,1,1,0.0317724
160,3,100,1,2,1,0
160,3,100,1,1,2,0.0691672
160,3,110,1,1,1,0.060336433
160,3,110,2,1,1,0.0317724
160,3,110,1,2,1,0
160,3,110,1,1,2,0.0691672
160,3,120,1,1,1,0.060336433
160,3,120,2,1,1,0.0317724
160,3,120,1,2,1,0
160,3,120,1,1,2,0.0691672
160,3,130,1,1,1,0.060336433
160,3,130,2,1,1,0.0317724
160,3,130,1,2,1,0
160,3,130,1,1,2,0.0691672
160,3,140,1,1,1,0.060336433
160,3,140,2,1,1,0.0317724
160,3,140,1,2,1,0
160,3,140,1,1,2,0.0691672
160,3,150,1,1,1,0.060336433
160,3,150,2,1,1,0.0317724
160,3,150,1,2,1,0
160,3,150,1,1,2,0.0691672
160,3,160,1,1,1,0.059238367
160,3,160,2,1,1,0.05199975
160,3,160,1,2,1,0.000922388
160,3,160,1,1,2,0.00601338
160,3,170,1,1,1,0.059238367
160,3,170,2,1,1,0.05199975
160,3,170,1,2,1,0.000922388
160,3,170,1,1,2,0.00601338
160,3,180,1,1,1,0.059238367
160,3,180,2,1,1,0.05199975
160,3,180,1,2,1,0.000922388
160,3,180,1,1,2,0.00601338
160,3,190,1,1,1,0.059238367
160,3,190,2,1,1,0.05199975
160,3,190,1,2,1,0.000922388
160,3,190,1,1,2,0.00601338
160,3,200,1,1,1,0.059238367
160,3,200,2,1,1,0.05199975
160,3,200,1,2,1,0.000922388
160,3,200,1,1,2,0.00601338
160,3,210,1,1,1,0.059238367
160,3,210,2,1,1,0.05199975
160,3,210,1,2,1,0.000922388
160,3,210,1,1,2,0.00601338
160,3,220,1,1,1,0.059238367
160,3,220,2,1,1,0.05199975
160,3,220,1,2,1,0.000922388
160,3,220,1,1,2,0.00601338
160,3,230,1,1,1,0.059238367
160,3,230,2,1,1,0.05199975
160,3,230,1,2,1,0.000922388
160,3,230,1,1,2,0.00601338
160,3,240,1,1,1,0.059238367
160,3,240,2,1,1,0.05199975
160,3,240,1,2,1,0.000922388
160,3,240,1,1,2,0.00601338
160,3,250,1,1,1,0.059238367
160,3,250,2,1,1,0.05199975
160,3,250,1,2,1,0.000922388
160,3,250,1,1,2,0.00601338
160,3,260,1,1,1,0.013588033
160,3,260,2,1,1,0.029191967
160,3,260,1,2,1,-0.002835498
160,3,260,1,1,2,-0.00587915
160,3,270,1,1,1,0.013588033
160,3,270,2,1,1,0.029191967
160,3,270,1,2,1,-0.002835498
160,3,270,1,1,2,-0.00587915
160,3,280,1,1,1,0.013588033
